id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
361129,Main Aur Charles,Drama-Crime,hi,In the 1980s Charles an enigmatic con man and a vicious killer and Commisioner Amod Kanth are embroiled in a game of cat and mouse.,0.844,Cynozure Networkz-Wave Cinemas,30-10-2015,0,0,119,Released,,4,6,Randeep Hooda-Richa Chadha-Tisca Chopra-Adil Hussain-Alexx O'Nell-Mandana Karimi,,/12m57DA1o4KTAxI9AbjpHtYnIav.jpg,/pyTlvf27mjoDxYMr4u04zHXuXJR.jpg,
339795,Barkhaa,Drama-Romance,hi,Barkhaa is a Bollywood Romantic film directed by Shadaab Mirza and produced by Shabana Hashmi. It stars Sara Loren in lead titular role. The film also stars Taaha Shah Shweta Pandit Priyanshu Chatterjee and Puneet Issar in prominent roles. The film was extensively shot in Himachal Pradesh India. Marketing of the film was done by Hash Entertainment and is distributed under the banner of Zahara Productions. It was released on March 27 2015.,0.844,Zahara Productions,27-03-2015,0,0,127,Released,No Discount on Love. Happy Hours.,4.3,7,Sara Loren-Priyanshu Chatterjee-Taaha Shah-Puneet Issar-Shweta Pandit-Ashiesh Roy,forbidden love-flashback-class differences-relationship-bar dancer,/s038BuNRs4xQxEsgjcALbxZyJbs.jpg,/zTwtDtIwfk4mjig7JJ5bifwN98u.jpg,
691728,Director's Special,,kn,Director's Special is a 2013 Indian Kannada satire comedy film written and directed by Guruprasad. It stars a debutant Dhananjay along with Rangayana Raghu in the lead roles. Actress Pooja Gandhi made a special appearance in an item song. The storyline of the movie was also found in two more Kannada movies—Dasavala and Karodpathi. It was also reported that the concept of all these films could be traced back to the 1996 Spanish language Brazilian film Familia (also known as Segredos em Familia) in which a lonely rich man hires actors to act as his family members on his birthday.,0.844,,31-05-2013,0,0,125,Released,,0,0,Dhananjay-Rangayana Raghu-Guruprasad-Pooja Gandhi-J Anoop Seelin,,/d9AK1QaSmvw4XDvR7BMpRZvpFrn.jpg,/peV6rF95KHAO69rgaRm6wwMhVfG.jpg,
305887,Mahankali,,te,Tollywood 2013,0.844,,08-03-2013,0,0,0,Released,,0,0,Kausha Rach-Dr. Rajasekhar-Nyra Banerjee-Annapoorna-Chalapathi Rao-Jeeva-Vinod Kumar-Pradeep Ram Singh Rawat-Ashish Vidhyarthi-Vani Viswanath,,/2KNbgZp6gUyEwM7x10Umqt5all5.jpg,,
340736,Khuda Kasam,Action-Drama,hi,Delhi-based CBI Captain Neetu Singh is instructed by Chief Sawant to investigate the assassination of Maharashtra's Chief Minister Satyaprakash. Her investigations will lead her to conclude that the killing was planned and carried out by Home Minister Bhavani Prasad Lala and Superintendent of Police Waghmare. She then meets with Fatima and is told the story of the latter's son Hussain who was convicted for possession and supply of fire-arms and sentenced to five years in prison. She meets Hussain in prison and decides to assist him but before she could do that she and her mother Shanti both end up on the defensive when evidence surfaces that Neetu had hired a hit-man Tatya to kill Satyaprakash. The Judge hearing this incident finds her guilty and sentences her to prison.,0.843,,26-10-2010,0,0,0,Released,,0,0,Tabu-Sunny Deol-Farida Jalal-Govind Namdeo-Ashish Vidhyarthi-Mukesh Rishi-Daisy Shah-Beena Banerjee-Sadashiv Amrapurkar-Dinesh Hingoo-Raza Murad,,/cDqldKi5bIUrNv9GQfDdIcTESa1.jpg,/eVhxR6lNbLPSxynYKFrMRTVIbIh.jpg,
244321,Jaana Pehchana,Romance,hi,It's been 32 years since Lily died of cancer. Then Arun meets Lily's lookalike who wants to publish his autobiography.,0.843,,16-09-2011,0,0,0,Released,,0,0,Ranjeeta Kaur-Birbal-Mehmood Jr.-Sachin Pilgaonkar-Neelu Kohli-Madhav Moghe,,/6doJSKJMNoDNpNzvaTpaWU8seTW.jpg,,
674872,Jackie,,kn,The film is noted for its technical prowess witty dialogues and lyrics combined with an art that has become a trademark of Soori's rustic feel cinema. It is also known as one of the trend setter film & all-time highest grosser of Kannada film industry. One of the notable performance & Landmark movie in Puneeth Rajkumar's career,0.843,,14-10-2010,1046207,5021794,142,Released,,0,0,Puneeth Rajkumar-Bhavana-Harshika Poonacha-Rangayana Raghu-Bullet Prakash-Sampath Raj-Ravi Khale-Mithra-Darling Krishna-Vikas,,/qYEQXraoWgUCReFZNtCHUYazh7K.jpg,/iXSwYofch0oNlrXLc93XpfKIvjK.jpg,
168433,Katiyabaaz,Documentary-Drama,hi,In Kanpur India an electricity thief provides Robin Hood style services to the poor in the face of day long power-cuts. Meanwhile the first female chief of the local electricity supply company has vowed to put an end to all illegal connections for good. In a summer of crisis both come to terms with India's energy poverty.,0.842,Globalistan Films-ITVS,12-02-2013,0,0,80,Released,,6.8,6,,woman director,,,
682976,Shivan,Romance-Thriller,te,Shivan revolves around a couple who are very much in love but one day the woman is found dead and the man is found guilty and imprisoned. But once he is in jail he recollects certain memories that change everything.,0.84,,13-03-2020,0,0,119,Released,A Phenomenal Love Story,0,0,Sai Teja Kalvakota-Taruni Singh-C. V. L. Narasimha Rao,,/a9Y9BRVZCJ3jpfOxOJMVXeMcjLM.jpg,,
926704,UnBlock,Crime-Romance-Drama,hi,It’s not even 2 days since they met on Facebook. Karan comes with his friend Shakeel from Mumbai. In early morning Rinki opens the door of hir hotel room. Shalu is standing in front When Shalu is unable to say anything Rinki goes to Shakeel’s room and found him dead.,0.84,Raahi Productions,14-02-2022,0,0,18,Released,,0,0,Dharmendra Ahirwar-Pooja Kandare-Praween Kumar Pandey-Veebha Parmar-Sanit Swami-Pranjul Sahu-Devendra Singh Dev,,/y1VsJP7a8TSz8gZgKpT32JBGRUK.jpg,,
897842,Chalo Premiddam,Romance-Family,te,Atma Rao falls for Madhumati who is studying in the same college. Madhu though loves him decides not to confess it to him until she gets the green signal from her family. She invites all her friends along with Atma Rao to her sister's marriage. However on the day of her marriage shocking developments happen and the police arrest Rao.,0.84,Himalaya Studio Mansions,19-11-2021,0,0,151,Released,,0,0,Sai Ronak-Neha Solanki-Shashank-Nagineedu Vellanki-Ali Basha-Prabhakar-Posani Krishna Murali-Raghu Babu-Hema-Raghu Karumanchi-Surya Bhagawan Das-Thagubothu Ramesh-Sijju Menon-Ananth Babu-R.K. (Mama),,/19eLBh0sGUFJD4NpWtA5Yp7Ltfy.jpg,/npFt8iCgwfihYHxOTqWRhLuaHY6.jpg,
690732,The Guest,Horror-Drama-Thriller,hi,On a secluded mountain road a man's car breaks down.,0.84,,10-11-2016,0,0,8,Released,,10,1,Avinash Tiwary-Davinder Madan,,/hL1h8oWahCMM8NMxvkZLPGxTvi3.jpg,,
434296,Chuttalabbai,,te,Recovery Agent Babji (Aadi) came across a girl named Kavya (Namitha Pramod) and helped her. He came to know that she was in danger from her family. Babji saves her. Unfortunately Kavya’s brother (Abhimanyu Singh) misunderstood that Babji was behind this and starts chasing the couple.  Babji takes Kavya with him to his village and introduces her as his best friend. As time passes Kavya falls in love with Babji but at the end both Kavya’s family and another gang attacks Babji and his family. The rest of the story shows how Babji handles the issue solves his problems and ends up marrying Kavya.,0.84,SRT Entertainments-Sree Iswarya Lakshmi Movies,19-08-2016,0,0,0,Released,,5,1,Aadi Saikumar-Namitha Pramod-Sai Kumar-Nellore Sudharshan-John Kokken-Abhimanyu Singh-Vamsi Krishna-Ali Basha-Brahmanandam-Jeeva-Chammak Chandra-Shakalaka Shankar-Vajja Venkata Giridhar-Bhadram-Raghu Babu-Prudhviraj-Malavika Avinash-Charandeep-Himaja-Annapoorna-Anitha Nath-Yamini Malhotra-Rocket Raghava,,/Asn57N4BCBz9Cl7HVVmpq5WahYB.jpg,/2NXG0ne4xj2AeGWshPIB9u5dMJa.jpg,
631848,Midnight Romance,Drama-Romance,hi,,0.84,,15-09-2019,0,0,110,Released,,0,0,Rock Mahi-Nikita Sharma-Aryan Maheshwari,,/shtCR6oDwWwzlBymSixBS9QmTD5.jpg,,
588377,Gatham,Thriller,te,,0.84,,01-01-2013,0,0,108,Released,,0,0,Yuvaraj Sagar-Soumya-Sonia-Shafir,,/sN4IpLivU2E7f1qExpcg284YWsL.jpg,,
587505,Nandini Nursing Home,Comedy,te,A young doctor a patient in a coma and the manager of a nursing home negotiate a series of hilarious events.,0.84,,21-10-2016,0,0,139,Released,,6,2,,,/bMHoImSdchOn1UVBkzCCV0ljXt6.jpg,,
549938,Ee Maaya Peremito,,te,Sri Ramachandra Murthy aka Chandu is a happy-go-lucky ‘rebel’ with no ambition in life. Sheetal Jain is the precious daughter of Pramod Jain. She falls in love with Chandu’s good nature but what happens when her father decides that he needs to change to be worthy of his daughter.,0.84,,21-09-2018,0,0,145,Released,,7.5,2,Rahul Vijay-Kavya Thapar-Rajendra Prasad-Nani-Murali Sharma-Easwari Rao,,/gbjCNbcEyms9ctxTUl8yZmANQ2z.jpg,/7jjmaDQH9cJiD9BfVjp0TwcJ0oK.jpg,
468269,Operation Alamelamma,Thriller-Comedy-Drama,kn,Purmy's life turns upside down when he is arrested by the police one morning under the charges of picking a bag containing money lying on the street. The money was in fact ransom money demanded by kidnappers from a wealthy businessman in exchange for his school-going son John. Purmy clumsily attempts to prove his innocence and that he has nothing to do with the kidnapping but is obviously on the police's radar. With the ongoing investigation a number of twists and turns make the police suspect everyone including their own kin.,0.84,Suni Cinemas-STARFAB,21-07-2017,0,0,138,Released,,8.3,6,Rishi-Shraddha Srinath-Rajesh Nataranga,,/aZeeBwiPluh1dZM5fuZs1V7cTGa.jpg,,
565093,Rathaavara,Crime-Drama-Thriller,kn,Rathaavara means the King's General who is also the best warrior.,0.84,,04-12-2015,0,0,131,Released,Rathaavara,5,2,,,/ogtf6zspw5XD7H4t1OEe5aWItJC.jpg,,
593032,Chousar Firangi,Drama,hi,Youngsters from humble backgrounds get unwittingly dragged into the dirty world of politicians and gangsters and must now devise a plan to escape from this dirty game in the course of a single night.,0.84,Gayatri Motion Pictures,05-04-2019,0,0,122,Released,,6.5,2,Amol Deshmukh-Anudeep Singh-Rekha Mishra-Amar Singh Parihar-Anshul Thakur-Hansa Singh-Jitendra Vashishth-Manish Tiwari-Pooja Pandey-Prateek Pachori-Sarika Nayak,,/cXbXqm3BaRQBb8C2DLZwu9oeJRB.jpg,,
548082,Luv Shuv Pyar Vyar,Romance,hi,Rahul a prizefighter who hails from a poor family is smitten with Ruby the daughter of a rich and powerful man. While their love blooms her father opposes their union fiercely.,0.84,,03-03-2017,0,0,114,Released,,0,0,Gaurav Ajay Kaura-Dolly Chawla-Pankaj Bali-Promita Banik-Lokesh Bhatta-Gulshan Pandey,,/5e2rzp6Qg1oautSDdOJ2bQhSYmX.jpg,/9RkhFsogz2S0MJUVEdnUYAWEaCc.jpg,
465174,Rendu Rellu Aaru,Comedy-Romance-Drama,te,Raising each other’s child as their own was a decision that Raju and Rao made when they swapped their newborns at the hospital. But what happens when they grow up is beyond the control of their respective fathers.,0.84,Daydream Productions,07-07-2017,0,0,130,Released,,3,1,Anil Mallela-Mahima-Ravi Kale-Naresh-Thagubothu Ramesh,,/vfXDzDwkOcXnkwLvfKovZGaTGw3.jpg,/sFyawXUUbAefrv9YlsRqIT8MghX.jpg,
386365,Direct Ishq,Action-Comedy-Romance,hi,Direct Ishq is a love triangle where Dolly Pandey is the common love interest of Kabeer Bajpai an event organiser and Vicky Shukla President of Kashi Vidyapeeth.,0.84,,19-02-2016,0,0,130,Released,A Desi Love Story,4.7,3,Arjun Bijlani-Rajneesh Duggal-Nidhi Subbaiah-Hemant Pandey,,/dhgDd8CH43XsDmM6ANnrPPJmNnr.jpg,/uu0SDosLM9htGRo2WvBGJWljZzk.jpg,
800797,Prema Pipasi,,te,A man goes down a destructive path in his pursuit of true love to the extent of harassing the very woman that he claims to love.,0.84,,13-03-2020,0,0,118,Released,Searching for True Love,0,0,Gps-Adnan Javid Khan-Kapilakshi Malhothra-Suman Talwar,,/7juXsjfyYq4wVnMmMJaTPwdCj98.jpg,/fEDjQsp3KlQ98jr6XL0EKuXT7tv.jpg,
258913,Paisa,Action-Comedy,te,Prakash (Nani) is a streetsmart Sherwani model in the old city who believes that money rules the world. His dream is to earn 1 crore and settle. Noor (Catherine) is a girl in the neighbourhood who loves Prakash to the core but he doesn’t acknowledge her feelings. One day Prakash comes across Sweety (Siddhika) daughter of a wealthy politician (Charan Raj) and feels she is his ticket to settle in life. But one incident happens and that ends up with Prakash and Noor on the run along with huge money bags belonging to Sweety’s father. How that happens and where it leads forms the rest of the tale.,0.84,,07-02-2014,1,2,144,Released,,6.3,4,Nani-Catherine Tresa-Siddhika Sharma-Charan Raj-Bharath Reddy-Akbar Bin Tabar,money laundering,/dCTBVtkH58osD6DXjhJPBZor9iW.jpg,,
616697,Time To Retaliate: MASOOM,Crime,hi,Zoya Ali Khan an educated Muslim girl compelled by her parents to marry her uneducated cousin against her will. Her husband Zian Ali is in the business of movie piracy and does all types of wrong deeds. Zian's 9 years old nephew Azhar who is the son of her slain sister resides with them too. Zian beats him and Zoya regularly.,0.84,UV Talkies,05-07-2019,0,0,113,Released,,8,2,Alia Khan Dar-Ritesh Raghuvanshi-Vriddhi Patwa-Ishaan Verma-Irfan Khan-Kalyanji Jana-Hansee Parmar-Naib Singh,,/sJbKkERsF7UCP5vUqcrR9EbEAim.jpg,/4cgtRamjdDsENYqKeS54AAbJ7Q.jpg,
900741,#Bro,Family-Romance,te,Madhav is sent away from home to earn for his family at the tender age of fifteen. When he returns back home after the death of his little sister he must go through a journey of healing and forgiveness.,0.84,JJR entertainments,26-11-2021,0,0,140,Released,To Brothers... And Sisters..,0,0,Naveen Chandra-Avika Gor-Sai Ronak-Sanjana Sarathy-Pramodini Pammi-Devi Prasad-Kalpalatha-Vadlamani Srinivas-Srilakshmi,,/jl4gWAFgswHxBbSrASZtQXlDdUA.jpg,/n35EGqKm1A7itVt9GrOYalpv99a.jpg,
586091,Bhor,,hi,Budhni a poor girl from Bihar’s Mushar community is split between her desire to study and her family’s demand for marriage. She agrees to marry Sugan after he promises her to let her continue her studies. After marriage she faces another challenge ending the practice of open defecation. Sugan again supports and facilitates her with innovative makeshift toilet in the house. Bhor captures the nuances and emotions that define the relationship between Budhni and Sugan as she fights for education and sanitation.,0.84,,20-11-2018,0,0,91,Released,,7,1,Saveree Gaur-Devesh Ranjan-Nalneesh Neel-Pavleen Gujral,,/fxYVzQL5sKqQZnTqXpX1VZqi4qo.jpg,,
552963,Ambi Ning Vayassaytho,,kn,A 65 years old man starting a journey to find his first love who broke up 40 years ago.,0.84,Kiccha Creations,27-09-2018,0,0,125,Released,,5,2,Ambareesh-Suhasini Maniratnam-Sudeep-Sruthi Hariharan-Lasya Nagaraj,,/kOzjRcrkRLybsMVnvVY4t8JSWqZ.jpg,/7dQndQmnX85LVNkV3Sdv7t2z1Xx.jpg,
307614,Rabhasa,Action-Comedy,te,US return student Karthik pledges to marry his uncle Dhanunjay's daughter Indu which was his mother's wish. A small family feud ends with both the families getting separated. He joins Indu's college to convince her to marry him but mistakenly assumes Bhagyam as Dhanunjay's daughter. Later Karthik realizes that Indu is his cousin but she is already in love with another guy. He gets entangled in a risky situation when he tries to help a stranger. The rest of the story is all about how he controls the damage and fulfills the wish of his mother.,0.84,Sri Lakshmi Narasimha Creations,28-08-2014,0,0,153,Released,,5.8,8,N.T. Rama Rao Jr.-Samantha Ruth Prabhu-Pranitha Subhash-Brahmanandam-Jayasudha-Nassar-Nagineedu Vellanki-Jayaprakash Reddy-Ali Basha-Sayaji Shinde-Brahmaji-Ajay-Raghu Babu-Raghu-Ravi Prakash-Vajja Venkata Giridhar-Yamini Bhaskar-Meena Vasu-Raghu Karumanchi-Amit Kumar Tiwari-Hema-Pragathi Mahavadi-Surekha Vani-Tanikella Bharani-Prudhviraj,,/fMiG03i11lQ5E3Q0HWMnuemr59p.jpg,/iQgnJaXj3l10Fn1eGfvq3ZPQVJi.jpg,
498594,Nirdosh,Mystery-Thriller,hi,After a murder is committed Shinaya Grover (Manjari Fadnis) gets arrested by the police on the basis of being the primary suspect but as Inspector Lokhande (Arbaaz khan) carries forward the investigation of the case multiple suspects and possibilities emerge.,0.84,UV Films,19-01-2018,0,0,105,Released,,5.5,2,Manjari Phadnis-Arbaaz Khan-Mukul Dev-Maheck Chahal-Ashmit Patel,,/iO4D1cXwQxKqsvyilHUSGqdD6G4.jpg,/bhtdUsIk4ABtPtTOGMgASZsUuD4.jpg,
499168,Balekempa,Drama,kn,A village bangle seller and his wife cannot conceive a child. The villagers gossip. In this close-knit patriarchal community in South India hidden desires and relationships find a way to exist. Will the husband's secret ever come out? An intriguing narrative in an elegantly directed debut with exceptional camera work.,0.84,Zoo Entertainment,26-01-2018,0,0,103,Released,,8,1,,,/jJxI7Z6sbZ9rMLK3fRaCCeSWWbD.jpg,,
590906,Kavacha,,kn,An unfortunate young girl becomes the target of a vengeful serial killer who is on the loose. The only person standing between the killer and the girl is a visually challenged man who has vowed to protect her at any cost.,0.84,,05-04-2019,0,0,151,Released,,7,3,Shivaraj Kumar-Kruthika Jayakumar-Meenakshi-Isha Koppikar-Dhritiman Chatterjee-Iti Acharya-Joy Badlani-Meenakshi Anoop-Ramesh Bhat-Ravi Kale-Tabala Nani-Jayaprakash-Vasishta N. Simha,,/itGXrcE8RBGpTRTFjJXozMLvqSn.jpg,/mihfOwgwD89pBd0GxeWfBRHdG7R.jpg,
557784,Nagarahavu,,kn,Naganika's family is in charge of an ancient monument that Kapali has his eyes set on. When Kapali kills her to seek the monument Naganika transforms into a snake in her next life to seek revenge.,0.84,,16-10-2016,0,0,142,Released,,10,1,Vishnuvardhan-Diganth Manchale-Divya Spandana,,/hQLiYhPWCKrDC3FbywmsCKoReSt.jpg,/eH0ssmFqNF8AzotK1DMao35baZy.jpg,
207920,Mithunam,Drama-Family,te,An elderly couple live by themselves while their children are settled abroad; they take each day as special and enjoy their life.,0.84,AMR Productions,21-12-2012,0,0,0,Released,,7.3,2,S. P. Balasubramaniam-Lakshmi,love-elderly couple,/mdk7PkpRc18onyF4Ni6a2IXDgj1.jpg,/8lz3SQQvWBTsKZX6Gwo9GP9WOyn.jpg,
634514,Vajra Kavachadhara Govinda,Action,te,Govind (Sapthagiri) is a petty thief who seems to be down on luck and beaten down by life. What happens when he finds the opportunity to help someone find treasure?,0.84,,14-06-2019,423210,0,140,Released,,5,2,Vaibhavi Joshi-Saptagiri-Archana,,/sHWE9Yp4qP33VmeBLSuc3FGFtF2.jpg,/n8xuqeF7EZdvlwOjulxDSplp8KM.jpg,
340742,Kaagaz Ke Fools,Comedy,hi,Revolving around a middle-class family Kaagaz Ke Fools touches upon the issue of a lack of good novel writers.,0.84,,24-04-2015,0,0,109,Released,,3,3,Vinay Pathak-Mugdha Godse-Raima Sen-Saurabh Shukla-Rajeev Vashishth-Rajendra Sethi,,/kp8sB6ZmCZdd6eJT1zidUlAUO8F.jpg,,
785570,Mail,Drama-Comedy,te,Part 1 of Kambalapalli Kathalu from Aha.  Fascinated by the world of computers and the internet an innocent 18-year-old Ravi feels elated when a fellow villager Hybath opens a gaming centre. Soon an email unfurls a series of unexpected events stirring life-altering experiences.,0.84,Swapna Cinema,12-01-2021,0,0,116,Released,An innocent attempt of anthology film depicting the life of young men and women in a remote Indian village called Kambalapalli.,6.3,4,Priyadarshi Pullikonda-Harshith Malgireddy-Mani Aegurla-Sri Gouri Priya Reddy-Vannarn-Srikanth Palle-Ravinder Bommakanti-Anusha Netha,aha-kambalapalli kathalu,/vqbPpFXwLs6RhmkMmuHy9tvzSYm.jpg,,
538394,Nawabzaade,Comedy-Romance,hi,Three best friends fall in love with a simple stay-at-home girl from their neighbourhood who (unintentionally) pits them against one another. But as love flies out of the window the three men realise that their beloved is more than what meets the eye,0.84,White Measure Entertainment,27-07-2018,0,0,112,Released,,5.5,4,Dharmesh Yelande-Punit Pathak-Raghav Juyal-Isha Rikhi-Mukesh Tiwari-Vijay Raaz-Shraddha Kapoor-Shakti Mohan-Athiya Shetty-Sanjeeda Sheikh,,/o1GTpcSQwdKj0rxEVlAhlqUdcvM.jpg,/2cLhBuj9l6pIBFfzy2MgqumBevf.jpg,
860409,Happy Birthday Mummyji,Drama,hi,It's never enough what you do for others. But how often do you do enough for yourself?,0.84,Sunshine Pictures,23-07-2021,0,0,14,Released,,0,0,Shefali Shah,,,,
735182,Ram Singh Charlie,Drama-Comedy,hi,An avalanche hits Ramsingh's life when his bread and butter as a Charlie Chaplin impersonator comes to a halt. With this sudden dip in his life will he be able to walk the tightrope between responsibility & passion?,0.84,The Goodfellas Co.,28-08-2020,0,0,97,Released,,7,2,Kumud Mishra-Divya Dutta-Akarsh Khurana-Farrukh Seyer-Salima Raza-Lilliput,,/5p1ceaanKLs3nzwKDmzukh2qdSp.jpg,/lY8H3cv8IKnW4hvyoUCnyTDSvc0.jpg,
788902,Super Over,Thriller,te,Luck favours Kaasi and his friends in cricket betting but soon lands them in inevitable trouble. What follows is a chase with unforeseen events and turns leading to an unprecedented ending.,0.84,Aha,22-01-2021,0,0,83,Released,,5,4,Naveen Chandra-Chandini Chowdary-Rakendu Mouli Vennelakanti-Ajay-Viva Harsha-Praveen-Jeevan Reddy,betting,/fm0sn57GF0LmWVlxZ4tv6IhP4Nl.jpg,/6CssmVd6jpMStoYwkAvxLUFAlVE.jpg,
464123,Ajab Singh ki Gazab Kahani,Drama,hi,This is a Biopic of a handicapped Irs officer Ajay Singh who is presently deputed as Deputy commissioner of income tax at ranchi (Jharkhand). First time in Indian film history the same Irs ...,0.84,,21-04-2017,0,0,115,Released,An Unconventional Journey of a Handicapped IRS Officer,5,1,Govind Namdeo-Yashpal Sharma-Rajesh Jais,,/aC8BAxoqz1y4vkKjQXBy6jbYZco.jpg,/e58UlAaBGV7qNIvEIMx9in9B6Tz.jpg,
651719,Katha Sangama,Drama-Family-Fantasy-Thriller,kn,Anthology of 7 movies blended inside one.  7 directors 7 DOPs 7 Musicians and 7 editors have worked in the movie. This is movie is a tribute to legendary Puttanna Kanagal,0.84,Rishab Shetty Films-Sri Devi Entertainers,06-12-2019,0,0,150,Released,Katha Sangama,5,2,Kishore-Yagna Shetty-Prakash Belawadi-Sowmya Jaganmurthy-Hariprriya-Rishab Shetty-Raj B Shetty-Avinash-Pramod Shetty-Balaji Manohar,katha sangama,/a8ye4KGkp8XKYJHCEf8VcQPemPc.jpg,/fVPkUkgxFcwY8V4wcAgl1FWo9nJ.jpg,
705017,Mahira,Action-Drama-Thriller,kn,Maya and Adya a mother-daughter duo live a happy existence in a coastal Karnataka town running their beach cafe. Though this idyllic life is disrupted when both police and some criminals set out in the hunt of Maya. What is Maya's real identity? Why are these people after her?,0.84,The Jackfruit Productions,26-07-2019,0,0,148,Released,,3.5,2,Chaithra Achar-Raj B Shetty-Virginia Rodriguez-Apoorva Soma-Balaji Manohar-Babu Hirannaih,,/xPDizMoLN3yvT5vPxmjx3w0Prrw.jpg,/6Vbf4gMCiGl3ctWhb4kzRXkqSgl.jpg,
605455,Fastey Fasaatey,Drama-Romance,hi,Modern day youngsters Aakash Anisha and Dev are caught in the traditional family values and while Aakash's family is forcing him to get married he is trying his best to buy some time to marry his girlfriend Anisha. The free-spirited Anisha has her own pursuits and doesn't want to get married soon. Aakash uses the help of his best friend Dev who agrees to solve their problems.,0.84,Xpression Films,21-06-2019,0,0,121,Released,,0,0,Arpit Chaudhary-Karishma Sharma-Amitabh Srivastava-NACHIKET NARVEKAR-Sharib Hashmi,,/yAeZFs7fZIi90wJmocAJAXLZNXJ.jpg,/zU3eqUiAD6FOuFDU37WarkvFypA.jpg,
822201,Closets,,hi,The journey of a middle-class Indian couple who work on learning and accepting their son’s sexuality and help make a comfortable ground for him to come out of ” the closet” but when the actual truth comes out they can’t come to terms with it. A perfect satire to bring out the importance and acceptance of the LGBTQIA+ community in India in the current times the film is a fun ride that leaves you with thinking about much more than it projects.,0.84,,13-11-2020,0,0,18,Released,,0,0,,,/nJlsOndIoLRH3kxhdCFuxKayXsQ.jpg,,
548849,Raambo 2,Comedy,kn,Mayuri gets kidnapped when she is on a road trip with Krishna and DJ. However the kidnapper releases her with a message for Krishna.,0.84,,16-05-2018,0,0,133,Released,,5.3,3,Sharan-Ashika Ranganath-Chikkanna-Tabla Nani-Kuri Prathap-Sadhu Kokila-P. Ravishankar-Jahangir-Vidyullekha Raman-Aindrita Ray-Sruthi Hariharan-Shubha Poonja-Mayuri Kyatari-Sanchita Padukone-Bhavana Rao,,/cIXILd4i1SJlnAjKOABWDPX5Jw2.jpg,,
654701,Raid,,hi,TV Movie on Zee5,0.84,,02-06-2019,0,0,0,Released,,0,0,Aisha Ahmed,,/mLFbZYY886tebr6LJp4ABhY5MIU.jpg,,
812962,Y,Thriller,te,When a film director is on the lookout for a script an aspiring writer approaches him with a crime story that changes their lives forever.,0.84,Yerukonda Entertainments,02-04-2021,0,0,91,Released,,6,1,Srikanth-Rahul Ramakrishna-Deviyani Sher-Gemini Suresh-Raghu Babu-Akshaya Rao-Kathi Mahesh-Thummala Narasimha Reddy,,/yIIaocxKiyjBV89BG90W8VZzgEt.jpg,/ny9NW4t4kb9rJuyUI3c8MjdMlHj.jpg,
227338,War Chod Na Yaar,Comedy-War,hi,War Chhod Na Yaar is India’s first war comedy movie set on the backdrop of India-Pakistan war.,0.84,,11-10-2013,0,0,113,Released,,7.5,2,Mukul Dev-Javed Jaffrey-Sharman Joshi-Soha Ali Khan-Sanjay Mishra-Vivek Rana,,/zv8Kz6N0j9BfYuqbFiT7LlN05B3.jpg,,
309807,Titoo MBA,,hi,A small town stud dreams of hitting the big time and making some big money. He tries out various schemes until he hits the jackpot as a gigolo living a sort of double life that he keeps hidden from his wife.,0.84,,21-11-2014,0,0,111,Released,,5.7,3,Nishant Dahiya-Pragya Jaiswal-Amit Mehra-Abhishek Kumar Singh-Satwant Kaur-Anchal Singh,,/s7CgzYr19gGgkeDJnlrnFroHmUM.jpg,/wcmJ03FsGtY9zZQex9ks4jdMKsX.jpg,
541188,Tharuvatha Evaru,Thriller-Horror,te,The twist in the tale arises when the contestants in the reality show keep getting killed one after the other. Rest of the story is as to how Chandu saves Nithya’s life and wins his love back.,0.84,,03-08-2018,0,0,144,Released,Beware. You Are Being Watched,0,0,Kamal Kamaraju-Priyanka Sharma-Bharani Shankar-Manoj,,/slYaoaxkSeqJttRG3JiiKxSHADQ.jpg,/51BbEuGriEgJrWKTjyPkglQM8Wu.jpg,
199547,Ee Rojullo,Romance-Comedy,te,Srinivas is a gullible lover who gets used by girlfriends for his money. Shreya is fed up with guys who wants to take their friendship to next level in order to have a physical relationship. They happen to meet each other when they decided to not to fall in love. Their relationship starts with hatred and lies. The rest of the story is all about how Srinivas and Shreya unite after many twists and turns,0.84,Good Cinema Group,13-03-2012,610000,1800000,126,Released,,6.5,3,Srinivas-Reshma Rathore-Saikumar Pampana-Ambati Srinivas-Shankar Rao-M. S. Narayana-Madhumani-Kedar Shankara-Anandhi-Tammareddy Bharadwaja-Gayatri Bhargavi,,,,
664746,Ye Kaisa Pal Do Pal Ka Pyar,Drama,hi,,0.84,,29-09-2016,0,0,120,Released,,0,0,,,/szcPB57pCrdnIe75nNdeCgSEihT.jpg,,
493817,Mass Leader,,kn,Captain Shivaraj an honest army officer and his associates Guru and Viji kill terrorists to protect India. They learn that a corrupt politician is helping illegal immigrants settle in the country.,0.84,,11-08-2017,0,0,159,Released,,3,2,Pranitha Subhash-Vijay Raghavendra-Gururaj Jaggesh-Yogesh-Shivaraj Kumar-Ashika Ranganath,,,,
